CustomerID,Recency,Frequency,Monetary,Cluster,Segment,Country,TotalItems,UniqueProducts,TotalTransactions,AvgOrderValue
15569.0,104,5,1375.71,0,Regular Customers,United Kingdom,666,27,5,275.142
15570.0,7,11,3693.227500000001,1,High-Value Customers,United Kingdom,2067,231,12,307.7689583333334
15571.0,12,4,650.4300000000001,0,Regular Customers,United Kingdom,264,47,4,162.60750000000002
15572.0,5,7,2552.86,1,High-Value Customers,United Kingdom,1229,166,7,364.69428571428574
15573.0,32,2,607.45,0,Regular Customers,United Kingdom,363,88,2,303.725
15574.0,178,4,702.25,2,At-Risk Customers,United Kingdom,349,131,4,175.5625
15576.0,38,1,940.6700000000001,0,Regular Customers,United Kingdom,404,43,1,940.6700000000001
15577.0,151,3,258.88,2,At-Risk Customers,United Kingdom,89,39,3,86.29333333333334
15578.0,162,1,127.1,2,At-Risk Customers,United Kingdom,52,13,1,127.1
15579.0,69,2,348.6,0,Regular Customers,United Kingdom,120,45,2,174.3
15581.0,121,11,3679.9700000000003,1,High-Value Customers,United Kingdom,286,134,13,283.0746153846154
15582.0,25,3,682.9100000000001,0,Regular Customers,United Kingdom,453,39,3,227.63666666666668
15584.0,24,4,725.11,0,Regular Customers,United Kingdom,314,89,4,181.2775
15585.0,177,1,455.3,2,At-Risk Customers,United Kingdom,320,31,1,455.3
15587.0,50,4,913.6800000000001,0,Regular Customers,United Kingdom,312,3,4,228.42000000000002
15589.0,256,3,478.53000000000003,2,At-Risk Customers,United Kingdom,243,28,3,159.51000000000002
15592.0,47,1,388.58,0,Regular Customers,United Kingdom,354,24,1,388.58
15593.0,71,1,199.8,0,Regular Customers,United Kingdom,60,5,1,199.8
15594.0,16,5,1771.78,0,Regular Customers,United Kingdom,983,85,5,354.356
15596.0,101,5,1406.59,0,Regular Customers,United Kingdom,561,51,5,281.318
15597.0,35,1,324.57,0,Regular Customers,United Kingdom,279,22,1,324.57
15598.0,53,1,240.68,0,Regular Customers,United Kingdom,160,14,1,240.68
15599.0,27,2,761.74,0,Regular Customers,United Kingdom,718,50,2,380.87
15601.0,11,11,3693.227500000001,1,High-Value Customers,United Kingdom,4983,230,14,263.80196428571435
15602.0,8,9,1297.8700000000001,1,High-Value Customers,United Kingdom,1137,30,9,144.20777777777778
15603.0,79,1,48.480000000000004,0,Regular Customers,United Kingdom,96,2,1,48.480000000000004
15604.0,52,1,216.39,0,Regular Customers,United Kingdom,159,17,1,216.39
15605.0,36,5,1198.23,0,Regular Customers,United Kingdom,441,61,5,239.64600000000002
15606.0,61,9,2920.16,1,High-Value Customers,United Kingdom,892,48,9,324.4622222222222
15607.0,328,1,104.76,2,At-Risk Customers,United Kingdom,202,13,1,104.76
15608.0,28,4,1093.68,0,Regular Customers,United Kingdom,714,59,4,273.42
15609.0,184,1,298.48,2,At-Risk Customers,United Kingdom,148,16,1,298.48
15610.0,52,1,112.46000000000001,0,Regular Customers,United Kingdom,66,6,1,112.46000000000001
15611.0,10,11,1591.45,1,High-Value Customers,United Kingdom,504,23,13,122.41923076923078
15612.0,36,2,195.15,0,Regular Customers,United Kingdom,52,4,2,97.575
15615.0,10,11,3693.227500000001,1,High-Value Customers,United Kingdom,5508,184,23,160.5751086956522
15618.0,33,4,776.851,0,Regular Customers,United Kingdom,454,39,4,194.21275
15619.0,11,1,336.40000000000003,0,Regular Customers,United Kingdom,136,3,1,336.40000000000003
15620.0,57,3,1553.18,0,Regular Customers,United Kingdom,915,92,3,517.7266666666667
15621.0,4,4,1293.03,0,Regular Customers,United Kingdom,501,11,4,323.2575
15622.0,43,9,3693.227500000001,1,High-Value Customers,United Kingdom,1674,169,9,410.3586111111112
15623.0,141,1,301.03,2,At-Risk Customers,United Kingdom,125,19,1,301.03
15624.0,117,4,588.13,0,Regular Customers,United Kingdom,357,26,4,147.0325
15625.0,104,4,1534.26,0,Regular Customers,United Kingdom,1188,44,4,383.565
15626.0,75,2,675.8,0,Regular Customers,United Kingdom,766,49,2,337.9
15628.0,5,9,2870.2400000000002,1,High-Value Customers,United Kingdom,1894,85,9,318.91555555555556
15630.0,45,2,1186.35,0,Regular Customers,United Kingdom,800,57,2,593.175
15632.0,16,8,3285.31,1,High-Value Customers,United Kingdom,2109,107,8,410.66375
15634.0,17,1,243.55,0,Regular Customers,United Kingdom,99,15,1,243.55
15636.0,90,2,724.76,0,Regular Customers,United Kingdom,284,20,2,362.38
15637.0,53,1,223.36,0,Regular Customers,United Kingdom,128,15,1,223.36
15639.0,134,1,425.32,0,Regular Customers,United Kingdom,323,25,1,425.32
15640.0,4,11,3693.227500000001,1,High-Value Customers,United Kingdom,6607,240,15,246.21516666666673
15641.0,105,4,1887.2,0,Regular Customers,United Kingdom,1562,102,4,471.8
15643.0,192,3,664.0,2,At-Risk Customers,United Kingdom,246,31,3,221.33333333333334
15644.0,166,4,813.0,2,At-Risk Customers,United Kingdom,557,166,4,203.25
15645.0,19,1,612.01,0,Regular Customers,United Kingdom,256,50,1,612.01
15646.0,158,3,447.64000000000004,2,At-Risk Customers,United Kingdom,394,35,3,149.21333333333334
15648.0,204,2,657.35,2,At-Risk Customers,United Kingdom,221,23,2,328.675
15649.0,328,2,816.0,2,At-Risk Customers,United Kingdom,192,1,2,408.0
15651.0,37,3,646.3,0,Regular Customers,United Kingdom,479,27,3,215.4333333333333
15652.0,91,1,337.74,0,Regular Customers,United Kingdom,208,21,1,337.74
15653.0,93,2,877.4399999999999,0,Regular Customers,United Kingdom,1200,4,2,438.71999999999997
15654.0,9,2,922.53,0,Regular Customers,United Kingdom,475,15,2,461.265
15655.0,243,1,560.67,2,At-Risk Customers,United Kingdom,324,34,1,560.67
15656.0,45,4,748.5,0,Regular Customers,United Kingdom,343,46,4,187.125
15657.0,23,1,30.0,0,Regular Customers,United Kingdom,24,1,1,30.0
15658.0,190,5,1024.1000000000001,2,At-Risk Customers,United Kingdom,242,40,5,204.82000000000002
15659.0,44,1,306.45,0,Regular Customers,United Kingdom,111,11,1,306.45
15660.0,25,9,1600.86,1,High-Value Customers,United Kingdom,1050,55,9,177.87333333333333
15661.0,317,2,309.8,2,At-Risk Customers,United Kingdom,236,4,2,154.9
15663.0,106,1,138.14,0,Regular Customers,United Kingdom,106,9,1,138.14
15664.0,51,1,386.43,0,Regular Customers,United Kingdom,157,17,1,386.43
15665.0,168,2,2242.01,2,At-Risk Customers,United Kingdom,1666,92,2,1121.005
15667.0,40,1,301.32,0,Regular Customers,United Kingdom,240,13,1,301.32
15668.0,218,1,76.32000000000001,2,At-Risk Customers,United Kingdom,72,1,1,76.32000000000001
15669.0,40,4,684.34,0,Regular Customers,United Kingdom,342,31,4,171.085
15670.0,297,1,173.05,2,At-Risk Customers,United Kingdom,91,12,1,173.05
15671.0,19,7,2657.13,1,High-Value Customers,United Kingdom,1699,52,7,379.59000000000003
15673.0,88,4,2881.02,1,High-Value Customers,United Kingdom,1514,107,4,720.255
15674.0,73,5,2446.6,1,High-Value Customers,United Kingdom,1275,88,5,489.32
15675.0,81,3,323.69,0,Regular Customers,United Kingdom,527,20,3,107.89666666666666
15676.0,19,3,3435.76,1,High-Value Customers,United Kingdom,2252,191,3,1145.2533333333333
15677.0,49,1,657.23,0,Regular Customers,United Kingdom,319,33,1,657.23
15678.0,53,1,352.7,0,Regular Customers,United Kingdom,184,12,1,352.7
15679.0,24,4,781.28,0,Regular Customers,United Kingdom,1170,98,4,195.32
15680.0,9,3,1333.68,0,Regular Customers,United Kingdom,952,61,3,444.56
15681.0,25,5,1426.16,0,Regular Customers,United Kingdom,816,32,5,285.232
15683.0,117,1,193.75,0,Regular Customers,United Kingdom,131,10,1,193.75
15687.0,9,9,2993.1,1,High-Value Customers,United Kingdom,1310,119,9,332.56666666666666
15689.0,120,2,254.1,0,Regular Customers,United Kingdom,84,8,2,127.05
15690.0,4,2,239.76,0,Regular Customers,United Kingdom,408,19,2,119.88
15691.0,252,1,136.8,2,At-Risk Customers,United Kingdom,72,2,1,136.8
15692.0,28,1,191.04,0,Regular Customers,United Kingdom,138,12,1,191.04
15694.0,1,11,3693.227500000001,1,High-Value Customers,United Kingdom,1677,42,14,263.80196428571435
15695.0,267,2,409.98,2,At-Risk Customers,United Kingdom,212,22,2,204.99
15696.0,33,8,2736.46,1,High-Value Customers,United Kingdom,1028,140,8,342.0575
15699.0,18,1,309.65,0,Regular Customers,United Kingdom,113,18,1,309.65
15700.0,172,2,696.68,2,At-Risk Customers,United Kingdom,357,85,2,348.34
15701.0,2,4,1542.14,0,Regular Customers,United Kingdom,923,193,4,385.535
15703.0,265,1,211.5,2,At-Risk Customers,United Kingdom,66,5,1,211.5
15704.0,140,4,2293.62,0,Regular Customers,United Kingdom,1028,79,4,573.405
15705.0,201,1,143.1,2,At-Risk Customers,United Kingdom,62,6,1,143.1
15706.0,64,4,1060.56,0,Regular Customers,United Kingdom,321,50,4,265.14
15707.0,35,4,945.58,0,Regular Customers,United Kingdom,605,126,4,236.395
15708.0,41,7,3364.2400000000002,1,High-Value Customers,United Kingdom,1267,124,7,480.6057142857143
15709.0,284,1,133.25,2,At-Risk Customers,United Kingdom,121,6,1,133.25
15712.0,9,5,1072.3600000000001,0,Regular Customers,United Kingdom,486,41,5,214.47200000000004
15713.0,143,2,356.7,0,Regular Customers,United Kingdom,150,18,2,178.35
15714.0,12,2,330.88,0,Regular Customers,United Kingdom,187,34,2,165.44
15716.0,146,4,1118.81,0,Regular Customers,United Kingdom,744,101,4,279.7025
15717.0,234,1,150.3,2,At-Risk Customers,United Kingdom,70,7,1,150.3
15719.0,33,11,3693.227500000001,1,High-Value Customers,United Kingdom,2725,299,13,284.09442307692314
15720.0,24,1,598.73,0,Regular Customers,United Kingdom,281,128,1,598.73
15721.0,12,1,507.08,0,Regular Customers,United Kingdom,409,80,1,507.08
15722.0,36,5,2222.56,1,High-Value Customers,United Kingdom,1026,45,5,444.512
15723.0,328,1,203.1,2,At-Risk Customers,United Kingdom,87,37,1,203.1
15724.0,201,2,218.25,2,At-Risk Customers,United Kingdom,73,11,2,109.125
15725.0,15,1,415.25,0,Regular Customers,United Kingdom,221,32,1,415.25
15727.0,17,7,3693.227500000001,1,High-Value Customers,United Kingdom,3065,213,7,527.6039285714287
15729.0,213,1,85.0,2,At-Risk Customers,United Kingdom,28,5,1,85.0
15730.0,66,3,1120.88,0,Regular Customers,United Kingdom,689,68,3,373.6266666666667
15732.0,212,2,294.12,2,At-Risk Customers,United Kingdom,215,13,2,147.06
15733.0,283,1,162.3,2,At-Risk Customers,United Kingdom,62,10,1,162.3
15734.0,115,2,1339.45,0,Regular Customers,United Kingdom,346,25,2,669.725
15737.0,15,8,1205.1200000000001,1,High-Value Customers,United Kingdom,599,60,8,150.64000000000001
15738.0,19,11,3693.227500000001,1,High-Value Customers,United Kingdom,2982,46,16,230.82671875000005
15739.0,66,1,449.12,0,Regular Customers,United Kingdom,472,8,1,449.12
15740.0,49,1,154.88,0,Regular Customers,United Kingdom,152,9,1,154.88
15743.0,16,4,784.46,0,Regular Customers,United Kingdom,216,59,4,196.115
15744.0,78,1,34.8,0,Regular Customers,United Kingdom,120,3,1,34.8
15745.0,19,4,1094.59,0,Regular Customers,United Kingdom,421,57,4,273.6475
15746.0,134,1,196.88,0,Regular Customers,United Kingdom,178,28,1,196.88
15747.0,13,3,974.04,0,Regular Customers,United Kingdom,480,52,3,324.68
15748.0,40,1,149.31,0,Regular Customers,United Kingdom,51,19,1,149.31
15749.0,235,3,3693.227500000001,1,High-Value Customers,United Kingdom,18028,5,3,1231.0758333333335
15750.0,3,8,2465.48,1,High-Value Customers,United Kingdom,1786,214,8,308.185
15752.0,40,7,2637.38,1,High-Value Customers,United Kingdom,1978,236,7,376.7685714285714
15753.0,305,1,79.2,2,At-Risk Customers,United Kingdom,144,1,1,79.2
15754.0,51,3,458.57,0,Regular Customers,United Kingdom,199,24,3,152.85666666666665
15755.0,10,6,2364.25,1,High-Value Customers,United Kingdom,1427,127,6,394.0416666666667
15756.0,61,4,532.96,0,Regular Customers,United Kingdom,242,160,4,133.24
15757.0,66,2,714.42,0,Regular Customers,United Kingdom,491,43,2,357.21
15758.0,25,1,205.25,0,Regular Customers,United Kingdom,47,9,1,205.25
15759.0,218,3,253.04,2,At-Risk Customers,United Kingdom,60,5,3,84.34666666666666
15762.0,65,2,583.75,0,Regular Customers,United Kingdom,251,37,2,291.875
15763.0,32,2,1086.92,0,Regular Customers,United Kingdom,271,58,2,543.46
15764.0,88,6,3279.97,1,High-Value Customers,United Kingdom,2050,150,6,546.6616666666666
15766.0,64,1,315.06,0,Regular Customers,United Kingdom,170,11,1,315.06
15768.0,116,3,621.8299999999999,0,Regular Customers,United Kingdom,244,23,3,207.27666666666664
15769.0,7,11,3693.227500000001,1,High-Value Customers,United Kingdom,29672,26,26,142.04721153846157
15773.0,6,1,635.6800000000001,0,Regular Customers,United Kingdom,311,10,1,635.6800000000001
15774.0,69,1,270.8,0,Regular Customers,United Kingdom,87,25,1,270.8
15775.0,245,1,104.9,2,At-Risk Customers,United Kingdom,68,7,1,104.9
15776.0,133,1,241.62,0,Regular Customers,United Kingdom,138,18,1,241.62
15777.0,241,4,1047.11,2,At-Risk Customers,United Kingdom,378,18,4,261.7775
15780.0,184,3,475.28000000000003,2,At-Risk Customers,United Kingdom,220,26,3,158.42666666666668
15781.0,25,3,345.46,0,Regular Customers,United Kingdom,180,20,3,115.15333333333332
15782.0,10,3,2614.7400000000002,0,Regular Customers,United Kingdom,864,34,3,871.58
15783.0,11,1,246.3,0,Regular Customers,United Kingdom,212,14,1,246.3
15785.0,33,5,2328.9700000000003,1,High-Value Customers,United Kingdom,1612,58,5,465.79400000000004
15786.0,46,3,3693.227500000001,1,High-Value Customers,United Kingdom,3364,257,3,1231.0758333333335
15787.0,26,3,948.05,0,Regular Customers,United Kingdom,540,156,3,316.01666666666665
15789.0,328,1,351.3,2,At-Risk Customers,United Kingdom,438,25,1,351.3
15790.0,10,1,220.85,0,Regular Customers,United Kingdom,114,34,1,220.85
15791.0,44,2,1612.69,0,Regular Customers,United Kingdom,731,66,2,806.345
15793.0,15,3,965.61,0,Regular Customers,United Kingdom,553,6,3,321.87
15795.0,150,1,610.01,2,At-Risk Customers,United Kingdom,581,42,1,610.01
15796.0,1,8,2711.56,1,High-Value Customers,United Kingdom,861,70,8,338.945
15797.0,113,4,2207.4,0,Regular Customers,United Kingdom,873,8,4,551.85
15799.0,76,3,884.14,0,Regular Customers,United Kingdom,955,94,3,294.7133333333333
15800.0,107,2,699.08,0,Regular Customers,United Kingdom,335,116,2,349.54
15801.0,46,3,1063.95,0,Regular Customers,United Kingdom,570,61,3,354.65000000000003
15802.0,143,1,451.42,2,At-Risk Customers,United Kingdom,1,1,1,451.42
15803.0,51,1,415.82000000000005,0,Regular Customers,United Kingdom,290,8,1,415.82000000000005
15804.0,1,11,3693.227500000001,1,High-Value Customers,United Kingdom,2565,170,13,284.09442307692314
15805.0,23,11,3693.227500000001,1,High-Value Customers,United Kingdom,3387,220,17,217.2486764705883
15806.0,46,3,784.58,0,Regular Customers,United Kingdom,602,24,3,261.5266666666667
15807.0,50,3,903.9,0,Regular Customers,United Kingdom,430,48,3,301.3
15808.0,306,4,3693.227500000001,2,At-Risk Customers,United Kingdom,1343,142,4,923.3068750000002
15809.0,36,5,515.77,0,Regular Customers,United Kingdom,301,31,5,103.154
15810.0,79,4,1391.98,0,Regular Customers,United Kingdom,861,66,4,347.995
15811.0,22,6,2218.62,1,High-Value Customers,United Kingdom,1071,117,6,369.77
15812.0,107,5,1801.14,0,Regular Customers,United Kingdom,922,36,5,360.228
15813.0,208,2,1303.9099999999999,2,At-Risk Customers,United Kingdom,603,40,2,651.9549999999999
15814.0,17,4,1945.33,0,Regular Customers,United Kingdom,1271,63,4,486.3325
15815.0,64,5,2100.6,1,High-Value Customers,United Kingdom,1856,33,5,420.12
15819.0,49,4,1905.45,0,Regular Customers,United Kingdom,1357,96,4,476.3625
15820.0,320,1,206.98,2,At-Risk Customers,United Kingdom,128,17,1,206.98
15821.0,44,2,570.96,0,Regular Customers,United Kingdom,202,57,2,285.48
15822.0,3,2,885.47,0,Regular Customers,United Kingdom,375,28,2,442.735
15823.0,328,1,15.0,2,At-Risk Customers,United Kingdom,1,1,1,15.0
15825.0,172,1,532.94,2,At-Risk Customers,United Kingdom,220,20,1,532.94
15826.0,56,3,1654.31,0,Regular Customers,United Kingdom,963,64,3,551.4366666666666
15827.0,73,11,1836.0900000000001,1,High-Value Customers,United Kingdom,882,72,14,131.14928571428572
15829.0,99,2,636.14,0,Regular Customers,United Kingdom,996,44,2,318.07
15830.0,38,1,576.0,0,Regular Customers,United Kingdom,415,39,1,576.0
15831.0,58,3,801.76,0,Regular Customers,United Kingdom,1105,63,3,267.25333333333333
15832.0,254,1,836.79,2,At-Risk Customers,United Kingdom,465,54,1,836.79
15834.0,70,4,2233.75,0,Regular Customers,United Kingdom,965,242,4,558.4375
15835.0,44,4,954.09,0,Regular Customers,United Kingdom,439,47,4,238.5225
15836.0,50,1,137.37,0,Regular Customers,United Kingdom,26,10,1,137.37
15837.0,65,1,391.98,0,Regular Customers,United Kingdom,189,24,1,391.98
15838.0,11,11,3693.227500000001,1,High-Value Customers,United Kingdom,18368,54,19,194.38039473684216
15839.0,33,3,1048.49,0,Regular Customers,United Kingdom,675,56,3,349.49666666666667
15840.0,59,2,355.56,0,Regular Customers,United Kingdom,396,26,2,177.78
15841.0,73,4,1224.06,0,Regular Customers,United Kingdom,942,36,4,306.015
15843.0,304,1,118.95000000000002,2,At-Risk Customers,United Kingdom,27,8,1,118.95000000000002
15844.0,46,1,130.73999999999998,0,Regular Customers,United Kingdom,134,11,1,130.73999999999998
15845.0,18,8,3693.227500000001,1,High-Value Customers,United Kingdom,1926,97,8,461.6534375000001
15847.0,38,2,389.27,0,Regular Customers,United Kingdom,449,22,2,194.635
15850.0,19,2,238.85,0,Regular Customers,United Kingdom,302,87,2,119.425
15852.0,187,2,160.71,2,At-Risk Customers,United Kingdom,48,22,2,80.355
15853.0,52,1,110.8,0,Regular Customers,United Kingdom,135,29,1,110.8
15854.0,4,11,2974.65,1,High-Value Customers,United Kingdom,939,105,12,247.88750000000002
15855.0,137,5,712.24,0,Regular Customers,United Kingdom,470,59,5,142.448
15856.0,4,11,3693.227500000001,1,High-Value Customers,United Kingdom,11005,295,27,136.78620370370373
15857.0,19,1,297.0,0,Regular Customers,United Kingdom,308,14,1,297.0
15858.0,16,5,1438.85,0,Regular Customers,United Kingdom,1167,145,5,287.77
15860.0,41,8,977.21,1,High-Value Customers,United Kingdom,440,105,8,122.15125
15861.0,12,8,3165.36,1,High-Value Customers,United Kingdom,2544,339,8,395.67
15862.0,8,4,832.88,0,Regular Customers,United Kingdom,585,142,4,208.22
15863.0,26,2,68.84,0,Regular Customers,United Kingdom,19,18,2,34.42
15864.0,22,6,1936.3200000000002,1,High-Value Customers,United Kingdom,1192,16,6,322.72
15865.0,41,3,895.13,0,Regular Customers,United Kingdom,368,37,3,298.37666666666667
15866.0,101,1,230.53,0,Regular Customers,United Kingdom,126,43,1,230.53
15867.0,5,11,3693.227500000001,1,High-Value Customers,United Kingdom,2054,302,15,246.21516666666673
15869.0,277,2,149.64,2,At-Risk Customers,United Kingdom,175,13,2,74.82
15870.0,33,1,354.09000000000003,0,Regular Customers,United Kingdom,335,68,1,354.09000000000003
15872.0,15,2,360.93,0,Regular Customers,United Kingdom,212,101,2,180.465
15874.0,64,7,3693.227500000001,1,High-Value Customers,United Kingdom,2534,110,7,527.6039285714287
15877.0,2,2,493.28,0,Regular Customers,United Kingdom,371,122,2,246.64
15880.0,328,1,343.28000000000003,2,At-Risk Customers,United Kingdom,211,95,1,343.28000000000003
15881.0,312,5,501.39000000000004,2,At-Risk Customers,United Kingdom,260,26,5,100.278
15882.0,199,4,516.36,2,At-Risk Customers,United Kingdom,276,23,4,129.09
15883.0,2,2,396.48,0,Regular Customers,United Kingdom,223,42,2,198.24
15885.0,93,3,379.35,0,Regular Customers,United Kingdom,111,18,3,126.45
15886.0,60,1,181.09,0,Regular Customers,United Kingdom,147,12,1,181.09
15888.0,81,1,168.31,0,Regular Customers,United Kingdom,76,11,1,168.31
15889.0,157,2,446.87,2,At-Risk Customers,United Kingdom,215,79,2,223.435
15891.0,227,1,524.52,2,At-Risk Customers,United Kingdom,442,60,1,524.52
15894.0,253,2,263.55,2,At-Risk Customers,United Kingdom,168,35,2,131.775
15895.0,150,1,179.17,2,At-Risk Customers,United Kingdom,94,11,1,179.17
15897.0,194,2,222.05,2,At-Risk Customers,United Kingdom,261,17,2,111.025
15898.0,1,5,1388.88,0,Regular Customers,United Kingdom,570,70,5,277.776
15899.0,328,1,56.25,2,At-Risk Customers,United Kingdom,39,4,1,56.25
15900.0,24,1,351.11,0,Regular Customers,United Kingdom,221,44,1,351.11
15901.0,17,3,363.88,0,Regular Customers,United Kingdom,384,102,3,121.29333333333334
15903.0,10,7,3693.227500000001,1,High-Value Customers,United Kingdom,2410,46,7,527.6039285714287
15904.0,8,1,164.68,0,Regular Customers,United Kingdom,84,30,1,164.68
15906.0,20,7,1567.69,1,High-Value Customers,United Kingdom,544,113,7,223.9557142857143
15907.0,4,3,967.45,0,Regular Customers,United Kingdom,509,175,3,322.48333333333335
15909.0,174,1,191.94,2,At-Risk Customers,United Kingdom,98,7,1,191.94
15910.0,1,8,1232.18,1,High-Value Customers,United Kingdom,1015,215,8,154.0225
15912.0,178,2,264.62,2,At-Risk Customers,United Kingdom,185,19,2,132.31
15916.0,16,8,1528.09,1,High-Value Customers,United Kingdom,757,124,8,191.01125
15917.0,248,1,123.1,2,At-Risk Customers,United Kingdom,42,12,1,123.1
15918.0,191,2,334.23,2,At-Risk Customers,United Kingdom,153,33,2,167.115
15919.0,20,2,639.89,0,Regular Customers,United Kingdom,545,103,2,319.945
15920.0,154,4,167.5,2,At-Risk Customers,United Kingdom,99,53,4,41.875
15921.0,173,1,336.03000000000003,2,At-Risk Customers,United Kingdom,166,24,1,336.03000000000003
15922.0,328,1,369.5,2,At-Risk Customers,United Kingdom,138,11,1,369.5
15923.0,328,1,127.08,2,At-Risk Customers,United Kingdom,122,21,1,127.08
15925.0,194,1,207.15,2,At-Risk Customers,United Kingdom,93,12,1,207.15
15930.0,67,1,426.63,0,Regular Customers,United Kingdom,139,21,1,426.63
15932.0,4,8,2495.87,1,High-Value Customers,United Kingdom,2325,93,8,311.98375
15933.0,21,3,1107.46,0,Regular Customers,United Kingdom,885,63,3,369.15333333333336
15935.0,239,2,416.86,2,At-Risk Customers,United Kingdom,115,12,2,208.43
15937.0,64,1,145.35,0,Regular Customers,United Kingdom,73,7,1,145.35
15938.0,112,5,404.58,0,Regular Customers,United Kingdom,240,13,5,80.916
15939.0,90,11,3693.227500000001,1,High-Value Customers,United Kingdom,4728,28,15,246.21516666666673
15940.0,311,1,35.8,2,At-Risk Customers,United Kingdom,4,1,1,35.8
15942.0,134,1,337.44,0,Regular Customers,United Kingdom,232,14,1,337.44
15944.0,277,1,325.1,2,At-Risk Customers,United Kingdom,50,6,1,325.1
15945.0,328,1,181.0,2,At-Risk Customers,United Kingdom,52,2,1,181.0
15947.0,83,1,1708.24,0,Regular Customers,United Kingdom,898,29,1,1708.24
15948.0,8,2,955.24,0,Regular Customers,United Kingdom,567,51,2,477.62
15949.0,17,2,364.72,0,Regular Customers,United Kingdom,284,12,2,182.36
15950.0,32,4,1765.51,0,Regular Customers,United Kingdom,729,86,4,441.3775
15951.0,9,2,708.22,0,Regular Customers,United Kingdom,313,36,2,354.11
15952.0,34,4,806.57,0,Regular Customers,United Kingdom,399,65,4,201.6425
15953.0,15,8,1659.3799999999999,1,High-Value Customers,United Kingdom,892,63,8,207.42249999999999
15955.0,24,11,3693.227500000001,1,High-Value Customers,United Kingdom,2135,137,14,263.80196428571435
15957.0,32,1,428.89,0,Regular Customers,United Kingdom,211,40,1,428.89
15958.0,74,1,104.35,0,Regular Customers,United Kingdom,33,7,1,104.35
15963.0,20,2,470.76,0,Regular Customers,United Kingdom,298,26,2,235.38
15965.0,17,4,845.64,0,Regular Customers,United Kingdom,453,88,4,211.41
15967.0,23,2,418.83,0,Regular Customers,United Kingdom,211,73,2,209.415
15969.0,3,3,666.1,0,Regular Customers,United Kingdom,124,20,3,222.03333333333333
15970.0,304,1,314.1,2,At-Risk Customers,United Kingdom,116,11,1,314.1
15971.0,18,11,3693.227500000001,1,High-Value Customers,United Kingdom,1717,10,12,307.7689583333334
15973.0,328,1,307.82000000000005,2,At-Risk Customers,United Kingdom,106,4,1,307.82000000000005
15974.0,39,7,3442.15,1,High-Value Customers,United Kingdom,2262,141,7,491.7357142857143
15975.0,84,1,371.01,0,Regular Customers,United Kingdom,243,24,1,371.01
15976.0,165,2,430.94,2,At-Risk Customers,United Kingdom,277,83,2,215.47
15977.0,17,2,1054.73,0,Regular Customers,United Kingdom,1016,48,2,527.365
15978.0,77,1,1098.78,0,Regular Customers,United Kingdom,888,49,1,1098.78
15980.0,89,3,2398.86,0,Regular Customers,United Kingdom,1560,40,3,799.62
15981.0,25,8,3408.48,1,High-Value Customers,United Kingdom,1866,53,8,426.06
15983.0,22,4,1475.02,0,Regular Customers,United Kingdom,892,82,4,368.755
15984.0,3,10,2837.67,1,High-Value Customers,United Kingdom,1843,217,10,283.767
15985.0,123,2,1142.42,0,Regular Customers,United Kingdom,1086,29,2,571.21
15986.0,30,1,168.12,0,Regular Customers,United Kingdom,268,14,1,168.12
15987.0,12,7,1451.28,1,High-Value Customers,United Kingdom,1556,110,7,207.32571428571427
15988.0,19,1,158.03,0,Regular Customers,United Kingdom,181,26,1,158.03
15990.0,44,2,792.11,0,Regular Customers,United Kingdom,443,52,2,396.055
15992.0,4,1,41.989999999999995,0,Regular Customers,United Kingdom,17,3,1,41.989999999999995
15993.0,9,7,2797.57,1,High-Value Customers,United Kingdom,2051,335,7,399.65285714285716
15994.0,55,1,427.07,0,Regular Customers,United Kingdom,177,31,1,427.07
15996.0,88,6,1060.68,0,Regular Customers,United Kingdom,384,103,6,176.78
15998.0,37,5,3089.97,1,High-Value Customers,United Kingdom,2041,370,5,617.9939999999999
16000.0,3,3,3693.227500000001,1,High-Value Customers,United Kingdom,5110,9,3,1231.0758333333335
16003.0,30,5,2735.37,1,High-Value Customers,United Kingdom,1185,82,5,547.074
16005.0,12,4,615.39,0,Regular Customers,United Kingdom,300,173,4,153.8475
16006.0,211,1,101.4,2,At-Risk Customers,United Kingdom,84,8,1,101.4
16007.0,48,4,1701.94,0,Regular Customers,United Kingdom,1393,221,4,425.485
16008.0,24,3,478.78,0,Regular Customers,United Kingdom,323,29,3,159.59333333333333
16009.0,22,4,992.71,0,Regular Customers,United Kingdom,378,68,4,248.1775
16010.0,246,3,407.5,2,At-Risk Customers,United Kingdom,210,62,3,135.83333333333334
16011.0,8,11,3362.71,1,High-Value Customers,United Kingdom,2042,99,16,210.169375
16012.0,35,3,1415.29,0,Regular Customers,United Kingdom,799,87,3,471.7633333333333
16013.0,4,11,3693.227500000001,1,High-Value Customers,United Kingdom,15536,30,47,78.57930851063831
16014.0,38,3,662.38,0,Regular Customers,United Kingdom,265,123,3,220.79333333333332
16015.0,4,3,705.39,0,Regular Customers,United Kingdom,909,146,3,235.13
16016.0,3,8,1508.76,1,High-Value Customers,United Kingdom,620,156,8,188.595
16017.0,47,1,211.88,0,Regular Customers,United Kingdom,102,26,1,211.88
16018.0,39,2,408.90000000000003,0,Regular Customers,United Kingdom,190,26,2,204.45000000000002
16019.0,47,9,3693.227500000001,1,High-Value Customers,United Kingdom,1733,133,9,410.3586111111112
16020.0,17,3,851.01,0,Regular Customers,United Kingdom,487,42,3,283.67
